id,t1_lineup,t2_lineup,t1_score,t2_score,date,map,tourney
99452,11840-16947-7594-7998-8918,4954-7398-7412-7592-9032,16,5,2020-02-29 18:35,Nuke,4901
91510,11840-484-7594-7998-8918,11716-11942-13239-13776-334,12,16,2019-09-14 10:30,Inferno,4686
94225,2023-5736-8564-8566-9217,11630-12713-13230-13249-8711,16,8,2019-10-30 22:00,Inferno,4921
97019,284-3972-7167-9616-9618,11891-15204-2553-7356-9574,16,12,2019-12-15 20:50,Train,4998
96232,10671-11219-8507-8523-9136,11816-2730-429-8574-9960,0,16,2019-12-06 18:40,Nuke,4697
93134,11891-15204-2553-7356-9574,1045-11777-1378-6904-7218,16,12,2019-10-09 14:30,Train,4942
99375,10330-14148-14419-7415-9612,11816-2730-429-8574-9960,4,16,2020-02-27 11:00,Dust2,4901
77975,10852-10853-2130-356-9328,11654-12732-12733-13157-8726,6,16,2018-11-20 16:10,Inferno,4254
87768,10264-10610-12018-7156-9078,11816-2730-429-8574-9960,4,16,2019-06-11 20:10,Inferno,4613
90635,10671-11219-8507-8523-9136,12016-12027-13155-13982-3459,17,19,2019-08-23 10:20,Overpass,4450
91369,11231-13188-199-5021-8513,11630-12713-13230-13249-8711,17,19,2019-09-12 19:00,Dust2,4848
92404,13093-4373-7388-8371-9254,1045-11777-1378-6904-7218,17,19,2019-09-26 11:00,Inferno,4826
99312,11840-16947-7594-7998-8918,11110-13666-3055-3849-7528,12,16,2020-02-25 17:30,Mirage,4901
75448,4954-7398-7412-7592-9032,1146-29-39-9261-9278,16,4,2018-10-16 15:00,Overpass,3374
84133,11840-16612-2131-7403-8459,11654-12732-12733-13157-8726,7,16,2019-04-10 15:00,Mirage,4395
93193,11716-11942-13239-13776-334,11287-15428-15900-15940-9798,16,7,2019-10-10 19:00,Vertigo,4736
85684,4954-7398-7412-7592-9032,1146-29-39-9261-9278,16,8,2019-05-10 19:00,Dust2,4328
90763,165-2757-3741-8183-885,11816-2730-429-8574-9960,16,8,2019-08-28 16:35,Mirage,4443
92753,10330-14148-14419-7415-9612,13093-4373-7388-8371-9254,16,8,2019-10-01 17:00,Train,4736
97506,11630-12713-13230-13249-8711,10470-12113-13278-6451-8707,16,4,2020-01-07 23:10,Overpass,5104
83559,10263-7028-7131-8552-8605,10588-4679-8082-8248-9686,13,16,2019-03-30 06:10,Dust2,4240
95910,12521-12553-12822-15631-8565,10660-11694-16734-19410-9276,16,10,2019-11-29 11:00,Nuke,4313
93186,11716-11942-13239-13776-334,13361-9255-9257-9277-9279,13,16,2019-10-10 17:05,Dust2,4736
99379,4954-7398-7412-7592-9032,11110-13666-3055-3849-7528,16,8,2020-02-27 13:25,Vertigo,4901
88275,2023-8564-9216-9217-9219,10394-7687-8520-8738-8797,9,16,2019-06-20 16:20,Dust2,4490
97838,12699-3669-8242-8321-9916,13396-7821-8576-9271-9819,14,16,2020-01-15 15:00,Nuke,4945
75761,10566-11332-5736-9218-9219,10588-4679-8082-8248-9686,14,16,2018-10-20 01:40,Dust2,3375
97201,11893-1225-7169-7322-8184,10994-7964-8611-922-9896,16,12,2019-12-22 08:55,Inferno,4979
93274,1045-11777-1378-6904-7218,13396-7821-8576-9271-9819,16,2,2019-10-12 13:55,Overpass,4862
95769,10994-7964-8611-922-9896,14150-17593-18557-18558-18898,16,5,2019-11-26 17:55,Mirage,5052
99441,11654-12732-12733-13157-8726,12731-14273-18317-7716-8789,9,16,2020-02-29 11:35,Nuke,5235
89279,10671-11219-8507-8523-9136,11154-11329-11337-11747-169,16,12,2019-07-17 11:25,Nuke,4446
62161,4954-7398-7412-7592-9032,2757-3741-429-8183-885,10,16,2018-03-03 14:00,Overpass,3309
76723,11064-11586-12271-6451-8517,10588-4679-8082-8248-9686,11,16,2018-11-02 22:00,Mirage,4072
70655,4954-7398-7412-7592-9032,10394-7687-8520-8738-9217,16,7,2018-07-23 18:30,Mirage,3515
90661,1225-13497-284-7167-9616,11816-2730-429-8574-9960,7,16,2019-08-24 13:55,Vertigo,4450
61134,13042-7982-8184-823-8569,4954-7398-7412-7592-9032,5,16,2018-02-13 17:05,Nuke,3361
98723,13396-7821-8576-9271-9819,10436-1206-14759-17116-9626,16,8,2020-02-14 17:10,Overpass,5211
91784,11716-11942-13239-13776-334,11110-13666-3055-3849-7528,16,13,2019-09-17 18:00,Train,4827
94546,13396-7821-8576-9271-9819,12699-3669-8242-8321-9916,16,9,2019-11-04 14:00,Mirage,4736
84786,10330-14148-7415-9612-9896,11654-12732-12733-13157-8726,7,16,2019-04-20 09:00,Dust2,3857
96790,14737-2023-5736-8564-9217,12521-12553-12822-15631-6547,17,19,2019-12-14 03:50,Inferno,4998
99202,13396-7821-8576-9271-9819,13464-15384-15385-16410-8917,16,4,2020-02-22 13:30,Vertigo,5224
98272,13670-14218-7443-9261-9278,14737-2023-5736-8564-9217,16,9,2020-02-01 15:30,Inferno,5138
97098,284-3972-7167-9616-9618,11271-5794-5796-7256-7938,16,12,2019-12-19 13:45,Inferno,4958
62968,4954-7398-7412-7592-9032,7156-8095-8394-9031-9895,16,11,2018-03-15 16:55,Nuke,3361
96915,14737-2023-5736-8564-9217,10449-10981-7168-9031-9816,6,16,2019-12-14 23:10,Dust2,4998
84741,11217-12781-18053-7996-9019,11654-12732-12733-13157-8726,13,16,2019-04-19 18:00,Mirage,3857
96690,11816-2730-429-9294-9960,10449-10981-7168-9031-9816,16,8,2019-12-12 17:05,Mirage,4998
99558,10096-10610-12018-13300-8891,13396-7821-8576-9271-9819,13,16,2020-03-04 04:20,Nuke,5210
95897,11110-13666-3055-3849-7528,2023-5736-8564-8566-9217,16,9,2019-11-28 20:25,Inferno,4926
94733,10588-4679-8082-8248-9686,11916-4076-5479-695-7248,16,7,2019-11-08 06:40,Nuke,4837
97104,11840-2757-7594-7998-8918,10994-7964-8611-922-9896,16,9,2019-12-19 14:45,Inferno,4979
92986,10994-7964-8611-922-9896,11498-13780-13915-7403-7796,16,8,2019-10-05 15:05,Nuke,4931
94959,13396-7821-8576-9271-9819,11283-11343-12030-2476-4216,16,5,2019-11-12 21:45,Dust2,4736
62808,4954-7398-7412-7592-9032,1225-7167-7168-7322-8374,16,12,2018-03-13 20:30,Mirage,3361
75644,4954-7398-7412-7592-9032,13666-3849-7443-7528-884,16,4,2018-10-18 20:40,Train,3374
83267,2023-8564-9216-9217-9219,10394-7687-8520-8738-8797,2,16,2019-03-23 17:35,Dust2,4326
90187,11716-11942-13239-13776-334,13281-16612-2131-483-8459,11,16,2019-08-11 10:05,Dust2,4700
95292,10330-14148-14419-7415-9612,1045-11777-1378-6904-7218,8,16,2019-11-17 16:30,Inferno,5013
78651,10330-14085-16731-8871-9896,11654-12732-12733-13157-8726,7,16,2018-12-03 18:00,Mirage,3977
99334,13670-14218-7443-9261-9278,11840-16947-7594-7998-8918,10,16,2020-02-26 13:30,Train,4901
99141,10397-5287-8370-8994-9294,12781-5794-5796-7266-7938,9,16,2020-02-20 18:05,Inferno,5150
81334,14670-15726-8231-8256-8543,11654-12732-12733-13157-8726,10,16,2019-02-12 18:05,Overpass,4287
95909,4954-7398-7412-7592-9032,11110-13666-3055-3849-7528,16,14,2019-11-29 00:50,Inferno,4926
100110,12781-5794-5796-7266-7938,14932-16080-7499-7511-798,14,16,2020-03-10 15:05,Mirage,5150
88709,4954-7398-7412-7592-9032,13666-3849-7443-7528-884,16,6,2019-07-03 13:25,Nuke,4281
77528,4954-7398-7412-7592-9032,11891-14221-8327-8570-973,10,16,2018-11-14 20:45,Overpass,3374
95140,19716-19717-19718-19719-19720,11716-11942-13239-13776-334,1,16,2019-11-16 06:45,Train,5033
76440,4954-7398-7412-7592-9032,10697-11343-12126-2799-7834,16,13,2018-10-30 20:30,Overpass,3374
96184,4954-7398-7412-7592-9032,10394-7687-8520-8738-8797,16,13,2019-12-05 16:55,Dust2,4697
88315,4954-7398-7412-7592-9032,10394-7687-8520-8738-8797,13,16,2019-06-21 16:30,Vertigo,4490
98568,11926-12269-13155-13976-13980,12781-5794-5796-7266-7938,13,16,2020-02-12 14:05,Inferno,5150
85484,11654-12732-12733-13157-8726,11842-11940-15117-16947-9382,7,16,2019-05-06 15:00,Mirage,4463
88173,10994-15165-7148-8611-9294,4954-7398-7412-7592-9032,7,16,2019-06-18 19:10,Inferno,4490
82562,11916-4076-695-7248-9816,11654-12732-12733-13157-8726,6,16,2019-03-11 17:00,Overpass,4287
75563,10588-4679-8082-8248-9686,10560-7382-8565-8566-9482,16,3,2018-10-17 22:15,Dust2,3375
82795,4954-7398-7412-7592-9032,29-39-9255-9261-9278,16,1,2019-03-14 19:05,Inferno,4412
93001,12781-14932-7266-7499-7511,10330-14148-14419-7415-9612,6,16,2019-10-05 18:15,Vertigo,4931
96478,13396-7821-8576-9271-9819,14087-15563-7537-9325-971,16,12,2019-12-10 11:55,Nuke,5019
93429,11630-12713-13230-13249-8711,14614-15165-7805-7810-7873,13,16,2019-10-15 03:15,Dust2,4919
98345,10449-10981-7168-9031-9816,10330-14148-14419-7415-9612,12,16,2020-02-04 10:45,Train,5147
99175,12521-12553-12822-15631-8565,13018-7700-7996-8983-9019,16,6,2020-02-21 19:00,Inferno,4869
98133,10784-15639-9255-9257-9766,13396-7821-8576-9271-9819,16,14,2020-01-26 10:55,Mirage,5179
96086,2469-8095-8394-8783-8875,10394-7687-8520-8738-8797,12,16,2019-12-03 17:15,Vertigo,4697
69899,4954-7398-7412-7592-9032,6904-7440-7805-8523-8735,16,1,2018-07-03 15:30,Overpass,3392
94164,3997-4373-7382-8371-9254,12731-14273-18317-7716-8789,16,12,2019-10-29 18:15,Inferno,4736
82063,10394-7687-8520-8738-8797,11916-4076-695-7248-9816,16,19,2019-02-28 18:40,Inferno,3883
91275,11654-12732-12733-13157-8726,10610-19038-2898-8848-921,16,12,2019-09-11 19:10,Inferno,4822
85283,10394-7687-8520-8738-8797,1146-29-39-9261-9278,16,14,2019-05-02 05:15,Overpass,4236
91684,11716-11942-13239-13776-334,11271-5794-5796-7256-7938,11,16,2019-09-16 12:15,Inferno,4826
93216,16080-161-2826-5388-8323,1045-11777-1378-6904-7218,14,16,2019-10-11 11:30,Overpass,4862
64844,11816-2730-5479-6904-798,4954-7398-7412-7592-9032,16,14,2018-04-08 19:00,Mirage,3601
92743,10330-14148-14419-7415-9612,11701-12126-2799-8575-9656,5,16,2019-10-01 14:00,Train,4492
74774,2757-3741-429-8183-885,4954-7398-7412-7592-9032,4,16,2018-10-04 16:10,Dust2,3374
76172,10761-10762-13992-3183-8917,11654-12732-12733-13157-8726,16,11,2018-10-25 15:00,Overpass,4193
90651,10671-11219-8507-8523-9136,11842-11940-15117-16947-9382,16,4,2019-08-24 11:00,Inferno,4450
75566,10560-7382-8565-8566-9482,10588-4679-8082-8248-9686,12,16,2018-10-17 23:05,Inferno,3375
100057,15697-16847-8327-8539-8570,12781-5794-5796-7266-7938,16,6,2020-03-09 18:00,Dust2,5150
94700,10569-13138-13497-4959-8138,13396-7821-8576-9271-9819,16,4,2019-11-07 14:00,Nuke,4736
90135,11654-12732-12733-13157-8726,12743-16788-2638-7427-8790,16,3,2019-08-10 11:05,Nuke,4700
97704,10330-14148-14419-7415-9612,11954-12705-13510-18361-7952,16,12,2020-01-12 15:25,Vertigo,5157
85427,10394-7687-8520-8738-8797,13666-3849-7443-7528-884,16,9,2019-05-05 05:00,Inferno,4236
94926,11250-13679-15547-339-9348,1045-11777-1378-6904-7218,5,16,2019-11-12 12:00,Dust2,5022
93886,13396-7821-8576-9271-9819,10762-13466-13992-16412-17145,8,16,2019-10-23 14:40,Train,4944
74167,11654-12732-12733-13157-8726,12027-13155-13982-3459-9039,16,9,2018-09-24 18:25,Overpass,4089
93773,11816-2730-429-8574-9960,2469-8095-8394-8783-8875,9,16,2019-10-21 07:20,Train,4932
93894,11654-12732-12733-13157-8726,11287-15428-15900-15940-9798,16,9,2019-10-23 16:05,Nuke,4736
93460,4954-7398-7412-7592-9032,2469-8095-8394-8783-8875,19,17,2019-10-15 20:10,Train,4699
85031,11654-12732-12733-13157-8726,11283-12030-3972-4216-9618,5,16,2019-04-25 18:00,Mirage,4414
87846,10671-11219-8507-8523-9136,13381-8347-8503-9054-9882,16,3,2019-06-13 01:10,Dust2,4619
69881,4954-7398-7412-7592-9032,11916-4076-695-7248-9816,16,5,2018-07-03 10:00,Nuke,3392
94363,11283-11343-12030-2476-4216,3997-4373-7382-8371-9254,10,16,2019-11-01 15:00,Nuke,4736
85815,11654-12732-12733-13157-8726,10052-11716-11942-13239-13776,4,16,2019-05-13 15:05,Train,4415
88171,11654-12732-12733-13157-8726,5480-7775-7998-8538-9419,6,16,2019-06-18 17:00,Inferno,4684
84689,11654-12732-12733-13157-8726,13093-7388-8370-8371-9254,17,19,2019-04-19 09:00,Mirage,3857
97754,16479-19189-19191-19730-19900,11140-11162-11485-9102-9115,6,16,2020-01-13 09:10,Inferno,5152
77545,8137-8346-9069-9130-9664,10588-4679-8082-8248-9686,16,6,2018-11-15 01:00,Cache,3375
83181,4954-7398-7412-7592-9032,11916-4076-695-7248-9816,16,14,2019-03-22 23:35,Dust2,4326
97855,11140-11162-11485-9102-9115,11538-12086-12872-14290-14957,16,12,2020-01-16 09:10,Inferno,5002
74804,4954-7398-7412-7592-9032,150-7938-8575-9353-9857,15,19,2018-10-04 19:30,Train,3374
65466,4954-7398-7412-7592-9032,150-7938-8575-9353-9857,16,2,2018-04-18 16:10,Inferno,3491
74378,165-317-7356-8324-9574,4954-7398-7412-7592-9032,3,16,2018-09-28 16:00,Inferno,3647
93977,10394-7433-8520-8738-8797,11630-12713-13230-13249-8711,16,11,2019-10-24 21:30,Overpass,4920
92977,4954-7398-7412-7592-9032,11110-13666-3055-3849-7528,23,25,2019-10-05 13:00,Nuke,4553
88268,10671-11219-8521-8523-9136,4954-7398-7412-7592-9032,16,12,2019-06-20 13:35,Dust2,4490
89143,2023-6608-8564-8566-9217,10394-7687-8520-8738-8797,11,16,2019-07-14 00:00,Mirage,4500
93374,10671-11219-8507-8523-9136,13254-8370-8521-8735-9056,16,13,2019-10-14 00:25,Train,4698
96524,11250-13679-339-9348-9349,10994-7964-8611-922-9896,4,16,2019-12-11 00:40,Overpass,5105
95937,10671-11219-8507-8523-9136,14218-29-7443-9261-9278,16,12,2019-11-29 20:45,Inferno,4926
99862,11110-13666-3055-3849-7528,15096-2799-7910-8543-9256,16,6,2020-03-07 11:00,Inferno,5135
88690,11840-484-7594-7998-8918,10394-7687-8520-8738-8797,8,16,2019-07-02 15:25,Mirage,4281
93970,4954-7398-7412-7592-9032,11271-5794-5796-7256-7938,16,14,2019-10-24 18:00,Train,4924
96787,12521-12553-12822-15631-6547,14737-2023-5736-8564-9217,16,9,2019-12-14 02:40,Mirage,4998
94550,13396-7821-8576-9271-9819,15697-16847-8327-8539-8570,16,8,2019-11-04 16:00,Nuke,4736
93959,11654-12732-12733-13157-8726,10330-14148-14419-7415-9612,16,14,2019-10-24 17:10,Vertigo,4736
88002,12731-14273-7716-9081-9083,10394-7687-8520-8738-8797,6,16,2019-06-15 15:10,Overpass,4632
88123,11654-12732-12733-13157-8726,10394-7687-8520-8738-8797,13,16,2019-06-17 14:35,Inferno,4632
75733,545-7148-8151-8611-9895,4954-7398-7412-7592-9032,5,16,2018-10-19 20:00,Dust2,3374
94587,11654-12732-12733-13157-8726,13396-7821-8576-9271-9819,16,11,2019-11-05 14:00,Nuke,4736
94742,12731-14273-18317-7716-8789,11891-15204-2553-7356-9574,16,13,2019-11-08 14:10,Inferno,4736
96030,13396-7821-8576-9271-9819,15096-9277-9279-9811-9911,16,12,2019-12-02 13:00,Dust2,4945
97422,10994-7964-8611-922-9896,10762-11217-13466-16412-17146,16,7,2020-01-04 19:00,Nuke,5142
66274,4954-7398-7412-7592-9032,11110-3055-3849-7528-9261,16,7,2018-05-03 07:10,Cache,3530
86470,10394-7687-8520-8738-8797,11916-4076-695-7248-9816,14,16,2019-05-24 18:25,Nuke,4566
90618,10330-14148-14419-7415-9612,12699-3669-8242-8321-9916,19,16,2019-08-22 15:45,Mirage,4605
93289,1045-11777-1378-6904-7218,13042-13138-13497-4959-8138,22,20,2019-10-12 18:00,Nuke,4940
91718,11816-2730-429-8574-9960,11283-12030-3972-4216-9618,16,13,2019-09-16 19:00,Dust2,4847
99911,13138-13497-19104-4959-9545,10994-7964-8611-922-9896,16,13,2020-03-07 17:00,Inferno,5135
73404,4954-7398-7412-7592-9032,1146-29-39-9261-9278,26,28,2018-09-07 11:10,Mirage,3885
91767,12572-9257-9277-9279-9811,13396-7821-8576-9271-9819,7,16,2019-09-17 16:05,Train,4736
89399,11716-11942-13239-13776-334,1030-11954-12705-7952-8269,16,11,2019-07-19 16:30,Inferno,4734
62802,165-2553-317-5386-7356,4954-7398-7412-7592-9032,12,16,2018-03-13 19:00,Cache,3601
82095,4954-7398-7412-7592-9032,1146-29-39-9261-9278,16,14,2019-03-01 18:35,Dust2,3883
96165,11630-12713-13230-13249-8711,284-3972-7167-9616-9618,16,6,2019-12-05 11:00,Inferno,4697
95235,11842-11940-15117-16947-17792,11716-11942-13239-13776-334,13,16,2019-11-17 06:25,Mirage,5033
75757,10588-4679-8082-8248-9686,10566-11332-5736-9218-9219,16,10,2018-10-20 00:40,Inferno,3375
93111,11816-2730-429-8574-9960,11271-5794-5796-7256-7938,16,12,2019-10-08 16:50,Inferno,4699
75658,10588-4679-8082-8248-9686,10394-7687-8520-8738-9217,16,14,2018-10-19 00:05,Inferno,3375
87813,10980-10981-12782-15370-8800,11654-12732-12733-13157-8726,11,16,2019-06-12 17:00,Dust2,4501
99939,12521-12553-12822-15631-8565,12088-12271-7356-8575-9069,16,7,2020-03-07 23:05,Nuke,5178
98225,10449-10981-7168-9031-9816,11916-4076-5479-695-7248,16,7,2020-02-01 10:00,Overpass,5147
76092,10671-11219-8521-8522-9136,10588-4679-8082-8248-9686,16,2,2018-10-24 00:15,Inferno,4072
95518,13396-7821-8576-9271-9819,16080-161-2826-5388-8323,13,16,2019-11-22 14:00,Train,4945
93573,13254-8370-8521-8735-9056,10671-11219-8507-8523-9136,9,16,2019-10-17 21:20,Inferno,4919
94121,13396-7821-8576-9271-9819,13018-17147-2299-7996-9019,16,9,2019-10-28 19:35,Dust2,4771
92016,10994-15165-8611-922-9896,11654-12732-12733-13157-8726,22,18,2019-09-21 11:05,Mirage,4826
94200,2469-8095-8394-8783-8875,10264-10330-14148-14419-9612,16,9,2019-10-30 16:05,Train,4980
98287,12781-5794-5796-7266-7938,12126-14614-15165-7805-9078,16,9,2020-02-01 20:45,Dust2,5131
91701,11716-11942-13239-13776-334,11891-15204-2553-7356-9574,16,6,2019-09-16 15:00,Inferno,4827
77755,11654-12732-12733-13157-8726,10589-12245-13282-13778-8724,16,5,2018-11-17 08:05,Inferno,4130
95146,10827-14394-16695-16816-18717,11630-12713-13230-13249-8711,12,16,2019-11-16 05:10,Inferno,4698
96734,11283-11343-12030-2476-4216,3997-4373-7382-8371-9254,16,8,2019-12-13 10:00,Inferno,4311
97497,10762-11217-13466-16412-17145,10449-10981-7168-9031-9816,13,16,2020-01-07 22:45,Train,5149
93851,11716-11942-13239-13776-334,284-3972-7167-9616-9618,16,19,2019-10-22 18:35,Train,4932
80924,11654-12732-12733-13157-8726,14929-17566-7508-8000-8212,16,11,2019-02-05 15:00,Nuke,4287
85195,11816-2730-429-8574-9960,136-3252-5794-5796-7256,14,16,2019-04-30 02:00,Inferno,4236
100156,12731-14273-18317-7716-8789,1064-12010-14929-17566-3517,16,6,2020-03-11 16:10,Inferno,5150
94268,10330-14148-14419-7415-9612,11287-15428-15900-15940-9798,16,9,2019-10-31 18:00,Vertigo,4736
84298,11110-2469-7805-8735-9260,10394-7687-8520-8738-8797,14,16,2019-04-12 22:30,Overpass,4327
80346,10588-4679-8082-8248-9686,11141-11485-12591-12876-9115,19,17,2019-01-22 11:10,Mirage,4207
88733,11816-2730-429-8574-9960,11840-484-7594-7998-8918,9,16,2019-07-04 12:45,Train,4281
98110,14932-16080-7499-7511-798,10994-7964-8611-922-9896,13,16,2020-01-25 13:00,Nuke,4868
74973,7964-8095-8394-8875-9031,4954-7398-7412-7592-9032,4,16,2018-10-06 19:50,Inferno,4071
100006,10994-7964-8611-922-9896,10096-10610-12018-13300-8891,14,16,2020-03-08 17:00,Inferno,5135
64991,483-484-7594-7998-8918,4954-7398-7412-7592-9032,19,16,2018-04-11 17:15,Train,3361
93467,10588-4679-8082-8248-9686,11630-12713-13230-13249-8711,16,6,2019-10-16 00:25,Train,4698
96712,12521-12553-12822-15631-6547,284-3972-7167-9616-9618,14,16,2019-12-13 00:20,Vertigo,4998
92721,4954-7398-7412-7592-9032,12088-14365-8522-9043-9069,16,7,2019-10-01 10:00,Train,4553
63000,2757-3741-429-8183-885,4954-7398-7412-7592-9032,11,16,2018-03-15 21:15,Mirage,3601
90647,11816-2730-429-8574-9960,11716-11942-13239-13776-334,19,17,2019-08-23 20:20,Inferno,4450
95924,12521-12553-12822-15631-8565,10330-14148-14419-7415-9612,14,16,2019-11-29 16:35,Overpass,4313
98305,10449-10981-7168-9031-9816,11840-16947-7594-7998-8918,8,16,2020-02-02 12:50,Mirage,5147
91051,10588-4679-8082-8248-9686,11716-11942-13239-13776-334,6,16,2019-09-07 13:05,Dust2,4443
94731,18053-3741-8183-885-9216,11893-1225-7169-7322-8184,3,16,2019-11-08 04:00,Inferno,4837
80322,4954-7398-7412-7592-9032,11264-12101-7253-7808-9056,16,14,2019-01-21 01:35,Inferno,4290
93902,10671-11219-8507-8523-9136,10994-7964-8611-922-9896,16,10,2019-10-23 15:15,Nuke,4932
93793,4954-7398-7412-7592-9032,11815-14007-17147-18120-18361,16,8,2019-10-21 15:00,Inferno,4924
79416,4954-7398-7412-7592-9032,1146-29-39-9261-9278,16,11,2018-12-15 14:00,Overpass,4205
84226,11654-12732-12733-13157-8726,13093-7388-8370-8371-9254,16,7,2019-04-11 17:00,Nuke,4433
96772,284-3972-7167-9616-9618,10449-10981-7168-9031-9816,14,16,2019-12-13 21:10,Nuke,4998
96770,10449-10981-7168-9031-9816,284-3972-7167-9616-9618,9,16,2019-12-13 20:05,Train,4998
97586,10330-14148-14419-7415-9612,284-3972-7167-9616-9618,13,16,2020-01-09 20:50,Nuke,5110
93081,11250-13679-15547-339-9348,1045-11777-1378-6904-7218,10,16,2019-10-07 14:30,Vertigo,4492
94001,10588-4679-8082-8248-9686,10671-11219-8507-8523-9136,12,16,2019-10-25 17:10,Mirage,4932
76732,11238-13229-13578-14619-8508,10588-4679-8082-8248-9686,8,16,2018-11-03 00:55,Dust2,4072
90146,11716-11942-13239-13776-334,15547-3347-8125-8786-9348,16,12,2019-08-10 14:00,Overpass,4700
94987,12731-14273-18317-7716-8789,13396-7821-8576-9271-9819,12,16,2019-11-13 18:20,Mirage,4736
95617,11654-12732-12733-13157-8726,11498-13780-13915-7403-7796,16,9,2019-11-24 11:00,Overpass,4981
82060,11654-12732-12733-13157-8726,12572-13361-9277-9279-9811,5,16,2019-02-28 18:15,Inferno,4432
94589,11891-15204-2553-7356-9574,11654-12732-12733-13157-8726,10,16,2019-11-05 15:10,Dust2,4736
92045,11842-11940-15117-16947-9382,12731-14273-18317-7716-8789,2,16,2019-09-21 17:10,Mirage,4826
98613,13396-7821-8576-9271-9819,11995-12018-13300-8151-8891,13,16,2020-02-13 16:05,Nuke,5134
90837,1225-13497-284-7167-9616,11716-11942-13239-13776-334,9,16,2019-08-31 10:00,Overpass,4443
93952,15835-17024-9352-9353-9857,13396-7821-8576-9271-9819,16,14,2019-10-24 16:05,Vertigo,4736
94944,13396-7821-8576-9271-9819,11716-11942-13239-13776-334,16,12,2019-11-12 17:10,Overpass,4736
91444,11916-4076-5479-695-7248,11654-12732-12733-13157-8726,4,16,2019-09-13 17:45,Inferno,4686
97980,10470-12113-13278-6451-8707,14365-7131-8521-8735-9056,12,16,2020-01-19 20:35,Train,5163
93899,11716-11942-13239-13776-334,12521-12553-12822-15631-8565,13,16,2019-10-23 14:40,Overpass,4932
83849,10588-4679-8082-8248-9686,29-39-9255-9261-9278,16,5,2019-04-05 11:35,Dust2,4240
98089,2469-7156-8095-8394-8875,14932-16080-7499-7511-798,16,4,2020-01-24 11:30,Dust2,4868
77124,3997-7388-8370-8371-9254,11654-12732-12733-13157-8726,16,10,2018-11-08 15:00,Mirage,4172
96405,10784-1146-13670-9257-9766,13396-7821-8576-9271-9819,12,16,2019-12-08 18:10,Dust2,4945
63332,4954-7398-7412-7592-9032,11110-3055-3849-7528-9261,16,1,2018-03-21 18:00,Train,3601
94702,11654-12732-12733-13157-8726,11716-11942-13239-13776-334,16,7,2019-11-07 15:00,Overpass,4736
97953,11654-12732-12733-13157-8726,12161-13240-13281-2131-8528,16,14,2020-01-19 11:05,Train,5161
95170,12161-13240-13281-2131-8528,11654-12732-12733-13157-8726,10,16,2019-11-16 10:00,Dust2,5013
84986,4954-7398-7412-7592-9032,10449-13679-339-3997-798,16,7,2019-04-24 16:20,Inferno,4337
91452,11840-484-7594-7998-8918,11916-4076-5479-695-7248,15,15,2019-09-13 19:20,Train,4686
99279,11816-2730-429-8574-9960,10774-11188-7028-8552-8605,16,10,2020-02-24 16:00,Dust2,4901
94888,11926-12269-13976-13980-16384,11654-12732-12733-13157-8726,11,16,2019-11-11 17:40,Nuke,4736
97223,284-3972-7167-9616-9618,12731-14273-18317-7716-8789,16,11,2019-12-22 17:00,Mirage,4958
93684,10994-7964-8611-922-9896,12016-12027-13155-13982-3459,16,14,2019-10-19 12:40,Overpass,4093
98713,13396-7821-8576-9271-9819,14055-16948-1950-303-8124,16,8,2020-02-14 20:30,Train,5211
95710,16080-161-2826-5388-8323,11654-12732-12733-13157-8726,16,13,2019-11-25 19:00,Train,4492
88133,1225-13497-284-7167-9616,10394-7687-8520-8738-8797,12,16,2019-06-17 18:15,Nuke,4632
80398,11654-12732-12733-13157-8726,11891-14221-8327-8570-973,16,14,2019-01-23 17:25,Inferno,4287
79380,11654-12732-12733-13157-8726,10566-11332-5736-9218-9219,16,3,2018-12-14 18:25,Overpass,4160
89934,11716-11942-13239-13776-334,11271-3252-5794-5796-7938,16,9,2019-08-03 14:05,Inferno,4773
100107,11287-15428-15940-2826-9798,12781-5794-5796-7266-7938,7,16,2020-03-10 14:05,Dust2,5150
98626,12126-14614-15165-7805-9078,15096-2799-7910-8543-9256,14,16,2020-02-13 20:20,Inferno,5134
75545,4954-7398-7412-7592-9032,10449-2131-339-8574-8716,16,10,2018-10-17 18:15,Overpass,3374
91183,12699-3669-8242-8321-9916,11654-12732-12733-13157-8726,15,19,2019-09-10 15:00,Nuke,4736
99580,12731-14273-18317-7716-8789,14932-16080-7499-7511-798,16,12,2020-03-04 17:05,Nuke,5150
95164,11842-11940-15117-16947-17792,11716-11942-13239-13776-334,16,14,2019-11-16 10:30,Dust2,5033
86856,11654-12732-12733-13157-8726,13396-15180-7821-8576-9271,16,10,2019-05-30 15:00,Mirage,4501
63414,4954-7398-7412-7592-9032,13666-7443-9256-9257-9766,16,13,2018-03-22 18:00,Inferno,3601
98115,11140-11162-11485-9102-9115,11630-12713-13230-13249-8711,16,12,2020-01-25 15:35,Dust2,4868
94377,3997-4373-7382-8371-9254,12731-14273-18317-7716-8789,17,19,2019-11-01 16:20,Overpass,4826
96379,10994-7964-8611-922-9896,10784-1146-13670-9257-9766,16,10,2019-12-08 13:30,Inferno,5052
99250,14365-7131-8521-8735-9056,2469-7156-8095-8394-8875,16,14,2020-02-23 19:00,Mirage,4869
99866,10449-10981-7168-9031-9816,13138-13497-19104-4959-9545,9,16,2020-03-07 11:00,Mirage,5135
